,Element Number,Section Number,Midpoint X,Midpoint Y,Midpoint Z,Relative Chord,Chordlength,Relative Radius,Element height,Element offset,Element area,Cp_suc,Cp_pres,Circular velocity,Pressure by Lift,Cl,Cd,Cf,Cf*dx,Viscous Drag,Total Drag,alpha
559,559,8,37.247,193.833,-6.729,0.876,56.257,0.4705,1.228,-1.217,26.367,-0.185,0.238,81192.603,0.0017127116277455088,0.9055,0.008799999999999999,0.0059067500000000005,0.00032340572005893763,3.445856835604503e-05,0.0009376315344018482,2.5839999999999996
560,560,8,36.788,202.074,-6.255,0.876,55.473,0.4905,1.211,-1.2,26.045,-0.184,0.236,84644.692,0.001846745259794687,0.876,0.0085,0.005965083333333334,0.0003269553288609955,3.740067509101068e-05,0.0009723216299335739,2.2939999999999996
561,561,9,36.306,210.318,-5.865,0.876,54.682,0.5105,1.194,-1.183,25.648,-0.184,0.236,88097.706,0.0020004916367552523,0.876,0.0085,0.0059650833333333335,0.00032729140504246166,3.9936874234351536e-05,0.0010371901790331075,2.294
562,562,9,35.825,218.557,-5.477,0.876,53.893,0.5305,1.176,-1.166,25.287,-0.183,0.234,91548.973,0.0021446493367214296,0.851,0.00835,0.0059963333333333335,0.00032948869102443186,4.2805258120706755e-05,0.0010847835298887336,2.05
563,563,10,35.344,226.795,-5.09,0.876,53.107,0.5505,1.159,-1.149,24.927,-0.183,0.234,94999.876,0.0023093800601553054,0.851,0.00835,0.0059963333333333335,0.0003299411967162015,4.5499487418648716e-05,0.0011514800932012896,2.05
564,564,10,34.856,235.044,-4.732,0.875,52.319,0.5705,1.142,-1.132,24.586,-0.183,0.234,98455.013,0.0024804187326727756,0.851,0.00835,0.005996333333333334,0.00033032601929676827,4.8257914235868395e-05,0.0012198663148829446,2.05
565,565,10,34.357,243.286,-4.427,0.875,51.53,0.5905,1.125,-1.115,24.2,-0.175,0.23,101907.494,0.0025771626619994904,0.8314999999999999,0.0083,0.008250333333333333,0.0004551087267325398,7.01150423864136e-05,0.0012787160905161868,1.9799999999999998
566,566,11,33.859,251.528,-4.122,0.875,50.741,0.6105,1.108,-1.098,23.838,-0.175,0.23,105359.838,0.0027547346883063737,0.8314999999999999,0.0083,0.008250333333333333,0.00045580137689302057,7.393544762947707e-05,0.0013463412934548694,1.98
567,567,11,33.361,259.77,-3.815,0.875,49.955,0.6305,1.09,-1.081,23.496,-0.175,0.227,108812.009,0.0029169893359568596,0.8165,0.0083,0.008194333333333333,0.0004533156750604036,7.730361771355843e-05,0.001415393427410248,1.818
568,568,12,32.852,268.019,-3.567,0.875,49.165,0.6505,1.073,-1.064,23.114,-0.175,0.227,112267.586,0.0031052026735176176,0.8165,0.0083,0.008194333333333333,0.0004539151714137011,8.106203726476669e-05,0.0014822481196257611,1.818
569,569,12,32.34,276.262,-3.336,0.875,48.377,0.6705,1.056,-1.047,22.752,-0.175,0.226,115720.464,0.0032859433264317227,0.806,0.0083,0.008181,0.0004538959629024152,8.47729205530427e-05,0.001550168536620202,1.7109999999999999
570,570,13,31.829,284.506,-3.107,0.875,47.588,0.6905,1.039,-1.03,22.387,-0.175,0.226,119173.734,0.00348498431299904,0.806,0.0083,0.008181,0.0004546089158617142,8.860245140005579e-05,0.001617654913842829,1.7109999999999999
571,571,13,31.317,292.753,-2.881,0.875,46.801,0.7106,1.022,-1.013,22.042,-0.174,0.225,122628.003,0.0036812036856678702,0.7995000000000001,0.00825,0.00817625,0.00045501654308832673,9.245430302419239e-05,0.0016763082827112165,1.645
572,572,14,30.795,300.999,-2.718,0.875,46.012,0.7306,1.004,-0.996,21.664,-0.174,0.225,126082.002,0.003886048364973382,0.796,0.0082,0.0081625,0.0004549386809724678,9.604148472315883e-05,0.0017310908209573924,1.609
573,573,14,30.275,309.243,-2.554,0.875,45.223,0.7506,0.987,-0.979,21.302,-0.174,0.225,129535.366,0.004101840079533434,0.796,0.0082,0.0081625,0.00045569764693414305,9.984772086450018e-05,0.0017966985710751908,1.609
574,574,14,29.754,317.487,-2.388,0.875,44.435,0.7706,0.97,-0.962,20.941,-0.174,0.224,132988.763,0.004321729949396701,0.795,0.0082,0.008156166666666666,0.00045608661704938703,0.00010354705744764487,0.0018616767941225193,0.0
575,575,15,29.229,325.736,-2.249,0.875,43.646,0.7906,0.953,-0.944,20.588,-0.174,0.224,136444.035,0.004549218930498344,0.795,0.0082,0.008156166666666666,0.00045686639621421324,0.00010734169819028018,0.0019266068427313111,0.0
576,576,15,28.7,333.98,-2.147,0.875,42.857,0.8106,0.935,-0.927,20.218,-0.174,0.224,139897.293,0.0047824049912242265,0.795,0.008150000000000001,0.008156166666666666,0.0004576628020762278,0.00011101214759021269,0.0019768899695491084,0.0
577,577,16,28.172,342.225,-2.041,0.875,42.069,0.8306,0.918,-0.91,19.858,-0.174,0.224,143350.908,0.005019575473575458,0.794,0.0081,0.008156,0.0004584873998185784,0.00011468870036294824,0.0020261810320359374,1.588
578,578,16,27.644,350.47,-1.936,0.875,41.28,0.8507,0.901,-0.893,19.497,-0.174,0.224,146804.505,0.005264351290371248,0.794,0.0081,0.008156,0.00045932775722540173,0.00011831096937747485,0.0020863508396408085,1.588
579,579,17,27.116,358.715,-1.832,0.875,40.492,0.8707,0.884,-0.876,19.136,-0.174,0.224,150258.137,0.005502535144353618,0.7879999999999999,0.008150000000000001,0.0081425,0.0004594148470836353,0.00012167124696968558,0.002158442786726951,1.527
580,580,17,26.588,366.96,-1.729,0.874,39.704,0.8907,0.867,-0.859,18.775,-0.173,0.222,153711.796,0.005731005925372589,0.7745,0.0083,0.008143166666666667,0.0004603111805341386,0.0001251706404614601,0.0022569869248549967,1.391
581,581,18,26.06,375.205,-1.63,0.874,38.917,0.9107,0.849,-0.842,18.415,-0.172,0.221,157165.517,0.005943374627789443,0.7535,0.0086,0.008102333333333333,0.00045886767697521206,0.00012794619869390948,0.0023979403300334475,1.18
582,582,18,25.529,383.45,-1.539,0.874,38.132,0.9307,0.832,-0.825,18.056,-0.17,0.218,160619.299,0.006134806863924513,0.724,0.0092,0.008073583333333335,0.00045811870188776675,0.00013081456050624625,0.002627035202226489,0.89
583,583,18,25.038,391.657,-1.414,0.876,36.715,0.9506,0.801,-0.794,17.001,-0.166,0.215,164056.701,0.00629237907834459,0.6845000000000001,0.0102,0.008046333333333334,0.0004527176078265515,0.00012698174624027085,0.002860975118394323,0.506
584,584,19,24.406,399.794,-1.025,0.875,32.833,0.9704,0.717,-0.71,15.291,-0.16,0.211,167465.348,0.006382609812890161,0.633,0.01185,0.007844,0.00044642236381055425,0.00011735570569531108,0.003115133168103525,0.009000000000000001
585,585,19,23.768,407.931,-0.663,0.874,28.945,0.9901,0.632,-0.626,13.582,-0.134,0.199,170873.944,0.005969878777717801,0.481,0.01935,0.006375916666666667,0.00036698423465959443,8.921321553033273e-05,0.004703950626416389,-1.446
586,586,0,25.004,53.439,-1.256,0.926,34.564,0.1297,7.949,-0.038,13.163,-0.118,0.186,22384.563,9.33856444741859e-05,0.9620000000000001,0.018000000000000002,0.005732166666666667,0.00031560681609085414,1.2760492804961288e-06,7.277690429321477e-05,3.145
587,587,1,28.533,60.298,-3.77,0.924,39.871,0.1464,7.627,-0.134,15.15,-0.118,0.186,25257.757,0.00011889741993254425,0.9620000000000001,0.018000000000000002,0.005732166666666667,0.0003121091025144082,1.849124701229578e-06,0.00010664297950296366,3.145
588,588,1,32.083,67.138,-6.313,0.923,45.341,0.163,6.954,-0.256,17.255,-0.118,0.186,28122.518,0.00014739789348082327,0.9620000000000001,0.018000000000000002,0.005732166666666667,0.00030992793704699646,2.5926378762277148e-06,0.00015057526667891952,3.1449999999999996
589,589,1,35.63,73.966,-8.895,0.923,50.922,0.1795,5.9,-0.406,19.463,-0.109,0.189,30982.764,0.0001749097933947158,1.056,0.017550000000000003,0.005347583333333333,0.0002878330336629627,3.2965422282960266e-06,0.00020099957037710836,4.131
590,590,2,39.163,80.79,-11.51,0.922,56.584,0.1961,4.366,-0.586,21.753,-0.109,0.189,33841.086,0.0002086711495024774,1.056,0.017550000000000003,0.005347583333333333,0.00028689337384081115,4.381217551975158e-06,0.00026801026112170955,4.131
591,591,2,42.699,87.614,-14.165,0.922,62.309,0.2127,2.503,-0.797,24.011,-0.102,0.187,36699.589,0.0002380394068367971,1.08,0.01585,0.005098333333333333,0.00027145963989075593,5.381491651827817e-06,0.0003142148229320462,4.449
592,592,2,45.308,94.673,-15.863,0.93,65.752,0.2298,0.948,-0.883,26.518,-0.102,0.187,39656.676,0.0002779451352603143,1.08,0.01585,0.005098333333333333,0.0002517399292602929,6.435589628942183e-06,0.00040519633066736846,4.449
593,593,3,44.932,102.902,-15.069,0.93,64.95,0.2498,0.937,-0.872,27.384,-0.102,0.187,43103.698,0.00032836398621305775,1.08,0.01585,0.005098333333333333,0.00025010157901411315,7.800112122670503e-06,0.0004943262558824187,4.449
594,594,3,44.542,111.133,-14.29,0.93,64.152,0.2697,0.925,-0.861,27.052,-0.107,0.188,46551.095,0.00039253996268114765,1.0635,0.01375,0.005291499999999999,0.00025979444404388623,9.335774162247637e-06,0.0004941094687506882,4.221
595,595,4,44.144,119.363,-13.522,0.93,63.359,0.2897,0.914,-0.851,26.733,-0.107,0.188,49998.495,0.00045283287822905406,1.0635,0.01375,0.005291499999999999,0.00026014377934567866,1.0657194358722477e-05,0.0005632901267176436,4.221
596,596,4,43.743,127.592,-12.761,0.929,62.574,0.3097,0.902,-0.84,26.423,-0.112,0.189,53445.752,0.0005271014826639486,1.0295,0.01205,0.005498583333333333,0.00027077389850046915,1.2527630504524476e-05,0.0005575055365953538,3.8360000000000003
597,597,5,43.343,135.822,-11.999,0.929,61.797,0.3297,0.891,-0.83,26.11,-0.112,0.189,56892.869,0.0005972876192745577,1.0295,0.01205,0.005498583333333333,0.00027129604995734514,1.4054726294097004e-05,0.0006242606623668006,3.8360000000000003
598,598,5,42.931,144.067,-11.272,0.929,61.019,0.3497,0.88,-0.819,25.854,-0.116,0.187,60346.562,0.0006772554113288512,0.9850000000000001,0.0106,0.005661416666666667,0.0002794021444708528,1.6125868866238772e-05,0.0006117856049596743,3.378
599,599,6,42.474,152.306,-10.655,0.929,60.225,0.3697,0.869,-0.809,25.48,-0.116,0.187,63797.642,0.0007569316668292818,0.9850000000000001,0.0106,0.005661416666666667,0.0002795553492467485,1.7771819242995735e-05,0.0006738604161334818,3.378
600,600,6,42.021,160.545,-10.032,0.929,59.438,0.3897,0.857,-0.798,25.159,-0.116,0.187,67248.798,0.0008410396638076414,0.9850000000000001,0.0106,0.005661416666666667,0.0002799512945048173,1.952598230509127e-05,0.0007393265060626676,3.378
601,601,6,41.568,168.783,-9.409,0.929,58.654,0.4097,0.846,-0.788,24.854,-0.119,0.186,70699.639,0.0009327789709167426,0.941,0.00945,0.005791083333333333,0.0002866498542866446,2.1829409430495804e-05,0.0007196512261677315,2.9339999999999997
602,602,7,41.093,177.035,-8.852,0.929,57.865,0.4297,0.834,-0.777,24.518,-0.119,0.186,74156.425,0.0010262234283377153,0.941,0.00945,0.005791083333333333,0.0002867789230238769,2.3701902611613048e-05,0.0007810301305200685,2.9339999999999997
603,603,7,40.604,185.279,-8.337,0.929,57.074,0.4497,0.823,-0.766,24.184,-0.12,0.184,77609.47,0.0011244562648489154,0.9055,0.008799999999999999,0.005883833333333333,0.0002917642189242028,2.60527264422212e-05,0.0007857851574017267,2.5839999999999996
604,604,8,40.115,193.524,-7.821,0.929,56.287,0.4697,0.812,-0.756,23.859,-0.12,0.184,81063.157,0.0012267615577123523,0.9055,0.008799999999999999,0.005883833333333333,0.00029216483758902963,2.8079097101944734e-05,0.0008457419329997831,2.5839999999999996
605,605,8,39.625,201.772,-7.308,0.929,55.501,0.4897,0.8,-0.745,23.556,-0.121,0.183,84517.916,0.001332988668603347,0.876,0.0085,0.005953333333333333,0.000295901910703838,3.052131717552896e-05,0.0008767472821480203,2.294
606,606,9,39.11,210.024,-6.886,0.929,54.71,0.5098,0.789,-0.735,23.209,-0.121,0.183,87974.516,0.0014442509967082253,0.876,0.0085,0.005953333333333333,0.00029617527864515857,3.2612157619137826e-05,0.0009359435434001334,2.294
607,607,9,38.594,218.272,-6.467,0.929,53.92,0.5298,0.778,-0.724,22.883,-0.122,0.182,91429.732,0.0015579652112883118,0.851,0.00835,0.0060009166666666666,0.000298961154937003,3.505572382928174e-05,0.0009791081186991781,2.05
608,608,10,38.079,226.521,-6.05,0.929,53.133,0.5498,0.766,-0.713,22.556,-0.122,0.182,94884.74,0.0016779368425040673,0.851,0.00835,0.006000916666666667,0.00029936724223564575,3.7265860472021885e-05,0.0010394254649159194,2.05
609,609,10,37.557,234.775,-5.659,0.929,52.345,0.5698,0.755,-0.703,22.245,-0.122,0.182,98342.516,0.001802459435134511,0.851,0.00835,0.0060009166666666666,0.00029967821164983183,3.952041078483762e-05,0.0011011659080473535,2.05
610,610,10,37.022,243.027,-5.328,0.929,51.554,0.5899,0.743,-0.692,21.902,-0.113,0.172,101799.024,0.0018117509147580451,0.8314999999999999,0.0083,0.008192,0.0004095965390515029,5.698979872697124e-05,0.0011548323394753688,1.98
611,611,11,36.487,251.279,-4.998,0.929,50.765,0.6099,0.732,-0.682,21.575,-0.113,0.172,105255.408,0.0019368683502976882,0.8314999999999999,0.0083,0.008192,0.000410189899180819,6.010153411047987e-05,0.0012161263212799988,1.98
612,612,11,35.953,259.53,-4.664,0.929,49.977,0.6299,0.721,-0.671,21.259,-0.114,0.171,108711.618,0.0020655103889969163,0.8165,0.0083,0.008143916666666667,0.0004082944837383533,6.288114408942798e-05,0.0012782771179360563,1.818
613,613,12,35.407,267.787,-4.392,0.929,49.188,0.65,0.709,-0.66,20.922,-0.114,0.171,112170.374,0.0021990332598803113,0.8165,0.0083,0.008143916666666667,0.0004088011067416049,6.596806336095695e-05,0.001339367523390852,1.818
614,614,12,34.858,276.04,-4.139,0.929,48.398,0.67,0.698,-0.65,20.594,-0.114,0.171,115627.435,0.0023362594768364317,0.806,0.0083,0.008139916666666667,0.00040922004138487715,6.907001922081033e-05,0.0014009117383220898,1.7109999999999999
615,615,13,34.309,284.294,-3.888,0.929,47.609,0.69,0.687,-0.639,20.265,-0.114,0.171,119084.753,0.0024780588387670398,0.806,0.0083,0.008139916666666667,0.0004098400071993532,7.220087448016786e-05,0.001462198047185519,1.7109999999999999
616,616,13,33.759,292.549,-3.64,0.929,46.82,0.7101,0.675,-0.629,19.949,-0.115,0.17,122542.641,0.002623638109768396,0.7995000000000001,0.00825,0.00814025,0.00041042855088118963,7.536922844932873e-05,0.001514992398486817,1.645
617,617,14,33.199,300.805,-3.459,0.929,46.03,0.7301,0.664,-0.618,19.613,-0.115,0.17,126000.699,0.0027733797364427487,0.796,0.0082,0.008136,0.0004108107152955806,7.841426729550939e-05,0.0015651904097986763,1.609
618,618,14,32.639,309.059,-3.278,0.929,45.241,0.7501,0.652,-0.607,19.286,-0.115,0.17,129458.277,0.002927676407894225,0.796,0.0082,0.008136,0.00041147664132925904,8.152956804808211e-05,0.0016247397563919385,1.609
619,619,14,32.079,317.313,-3.094,0.929,44.451,0.7702,0.641,-0.597,18.959,-0.115,0.17,132915.864,0.0030860870540192873,0.795,0.0082,0.0081325,0.00041195488341813776,8.458445564830049e-05,0.001683661401367736,0.0
620,620,15,31.515,325.571,-2.937,0.929,43.662,0.7902,0.63,-0.586,18.639,-0.115,0.17,136374.69,0.003248793358062999,0.795,0.0082,0.0081325,0.0004126358232361672,8.76854219146495e-05,0.0017425061500019189,0.0
621,621,15,30.947,333.825,-2.822,0.929,42.872,0.8103,0.618,-0.576,18.309,-0.115,0.17,139832.316,0.0034156207036923924,0.795,0.008150000000000001,0.0081325,0.00041333359483602977,9.070495426174265e-05,0.0017884957488792143,0.0
622,622,16,30.378,342.08,-2.702,0.929,42.083,0.8303,0.607,-0.565,17.983,-0.115,0.17,143290.161,0.003586436526497331,0.794,0.0081,0.008135,0.00041419878506645434,9.374919957266409e-05,0.0018333431770369522,1.588
623,623,16,29.81,350.335,-2.583,0.928,41.293,0.8503,0.596,-0.554,17.657,-0.115,0.17,146748.002,0.0037616189386998457,0.794,0.0081,0.008135,0.0004149419387707191,9.672014627297734e-05,0.0018880549580793551,1.588
624,624,17,29.242,358.59,-2.466,0.928,40.504,0.8704,0.584,-0.544,17.331,-0.115,0.17,150205.871,0.003940541939404173,0.7879999999999999,0.008150000000000001,0.008134333333333334,0.0004156579969139449,9.963355195406183e-05,0.001953561472302716,1.527
625,625,17,28.673,366.845,-2.352,0.928,39.715,0.8904,0.573,-0.533,17.006,-0.116,0.169,153663.761,0.004123614457840129,0.7745,0.0083,0.008147083333333334,0.0004170710292761492,0.00010266053869094574,0.002043015245181829,1.391
626,626,18,28.104,375.1,-2.242,0.928,38.927,0.9104,0.561,-0.523,16.68,-0.116,0.169,157121.67,0.004306675083925212,0.7535,0.0086,0.008151333333333333,0.0004180639643956656,0.00010552972621429628,0.002170853560064354,1.18
627,627,18,27.533,383.356,-2.137,0.928,38.141,0.9305,0.55,-0.512,16.356,-0.116,0.167,160579.579,0.004484662645453241,0.724,0.0092,0.00817875,0.0004202759907672741,0.0001086585462593727,0.0023785765724118773,0.89
628,628,18,26.949,391.584,-1.985,0.929,36.75,0.9504,0.53,-0.493,15.435,-0.116,0.166,164026.215,0.004651948699710544,0.6845000000000001,0.0102,0.00823225,0.0004188844947480301,0.00010663227373938511,0.0025965372454188774,0.506
629,629,19,26.122,399.75,-1.547,0.929,32.854,0.9703,0.474,-0.441,13.884,-0.115,0.164,167447.003,0.004789553856651042,0.633,0.01185,0.008246,0.00042453793011906776,0.00010130496928957015,0.0028276952444383917,0.009000000000000001
630,630,19,25.291,407.917,-1.123,0.928,28.952,0.9901,0.418,-0.389,12.341,-0.106,0.157,170867.796,0.004710229223131072,0.481,0.01935,0.008096416666666667,0.0004218806388915423,9.317839811223508e-05,0.004273725403016817,-1.446
631,631,0,26.713,53.391,-1.401,0.976,34.528,0.1296,7.928,-0.014,11.946,0.005,0.12,22364.19,3.536229771792015e-05,0.9620000000000001,0.018000000000000002,0.0050110833333333335,0.00025403273503288613,9.303896754900316e-07,6.592463036959612e-05,3.145
632,632,1,30.46,60.165,-4.202,0.975,39.766,0.146,7.571,-0.054,13.747,0.005,0.12,25201.926,4.490571444721148e-05,0.9620000000000001,0.018000000000000002,0.0050110833333333335,0.000250956932387947,1.3431339478786464e-06,9.63368926762383e-05,3.145
633,633,1,34.215,66.932,-7.011,0.975,45.175,0.1625,6.82,-0.102,15.63,0.005,0.12,28036.435,5.557503107891304e-05,0.9620000000000001,0.018000000000000002,0.0050110833333333335,0.0002488052502216918,1.8737809916999397e-06,0.00013556007287043328,3.145
634,634,1,37.968,73.695,-9.834,0.975,50.699,0.1789,5.651,-0.163,17.595,0.018,0.113,30869.129,5.570746875316425e-05,1.056,0.017550000000000003,0.004737916666666666,0.00023395903265128334,2.4045521529200187e-06,0.00018037299011509163,4.131
635,635,2,41.716,80.455,-12.669,0.975,56.305,0.1953,4.168,-0.236,19.634,0.018,0.113,33701.082,6.639759576965387e-05,1.056,0.017550000000000003,0.004737916666666666,0.00023317435569682502,3.187423825492967e-06,0.0002399032602458833,4.131
636,636,2,45.463,87.217,-15.517,0.975,61.975,0.2117,2.148,-0.322,21.625,0.024,0.106,36533.265,6.756352989421068e-05,1.08,0.01585,0.004577166666666667,0.00022351490068295112,3.954499880084864e-06,0.0002804234657637123,4.449
637,637,2,48.155,94.322,-17.387,0.977,65.787,0.2289,0.503,-0.3,24.186,0.024,0.106,39509.64,7.902081318127526e-05,1.08,0.01585,0.004577166666666667,0.00020489149027710116,4.741870812096074e-06,0.000366821737057386,4.449
638,638,3,47.75,102.558,-16.564,0.978,64.983,0.2489,0.497,-0.296,24.703,0.024,0.106,42959.443,9.342274668242722e-05,1.08,0.01585,0.004577166666666667,0.00020325625345752428,5.68030420130092e-06,0.0004429522834308972,4.449
639,639,3,47.339,110.794,-15.743,0.978,64.185,0.2689,0.491,-0.293,24.406,0.019,0.112,46409.376,0.0001220857465134242,1.0635,0.01375,0.004700333333333333,0.0002089372242622123,6.73255782204084e-06,0.0004430645155737522,4.221
640,640,4,46.924,119.03,-14.926,0.977,63.391,0.2889,0.485,-0.289,24.124,0.019,0.112,49859.357,0.00014091163435408122,1.0635,0.01375,0.004700333333333333,0.000209266813565247,7.69320494362843e-06,0.0005054865899313243,4.221
641,641,4,46.508,127.267,-14.111,0.977,62.605,0.3089,0.479,-0.286,23.852,0.013,0.116,53309.39,0.00017954013915046,1.0295,0.01205,0.004841750000000001,0.00021596612275155726,8.973654472938846e-06,0.0005006921225478795,3.8360000000000003
642,642,5,46.094,135.503,-13.296,0.977,61.827,0.3289,0.473,-0.282,23.58,0.013,0.116,56759.44,0.00020353088643845465,1.0295,0.01205,0.004841750000000001,0.00021638688499093007,1.0076549591896388e-05,0.0005611357758000949,3.8360000000000003
643,643,5,45.666,143.747,-12.515,0.977,61.049,0.3489,0.467,-0.278,23.316,0.008,0.119,60212.442,0.0002478129825265358,0.9850000000000001,0.0106,0.0049580833333333334,0.0002215953681541258,1.148301167259976e-05,0.0005492891153072199,3.378
644,644,6,45.186,151.994,-11.858,0.977,60.255,0.3689,0.461,-0.275,23.012,0.008,0.119,63667.038,0.0002770644856039149,0.9850000000000001,0.0106,0.0049580833333333334,0.00022170112790506646,1.2676689689526015e-05,0.0006060993553741184,3.378
645,645,6,44.707,160.241,-11.197,0.977,59.467,0.3889,0.455,-0.271,22.722,0.008,0.119,67121.506,0.0003079462749748985,0.9850000000000001,0.0106,0.0049580833333333334,0.0002220023915237699,1.3931237115876007e-05,0.0006651780299063781,3.378
646,646,6,44.229,168.488,-10.538,0.977,58.682,0.409,0.449,-0.268,22.436,0.003,0.121,70575.891,0.0003622822516305288,0.941,0.00945,0.0050564166666666665,0.00022662855369226116,1.5524886179393534e-05,0.0006473596199818959,2.9339999999999997
647,647,7,43.728,176.741,-9.942,0.977,57.893,0.429,0.443,-0.264,22.141,0.003,0.121,74033.293,0.000398646951178187,0.941,0.00945,0.0050564166666666665,0.0002267018015989872,1.686436216853193e-05,0.0007029861314226923,2.9339999999999993
648,648,7,43.211,184.994,-9.395,0.977,57.102,0.449,0.437,-0.26,21.845,-0.001,0.123,77490.116,0.0004554582662678264,0.9055,0.008799999999999999,0.00512875,0.00023023073701363913,1.8512399858486394e-05,0.0007075906582578908,2.5839999999999996
649,649,8,42.694,193.247,-8.845,0.977,56.313,0.469,0.431,-0.257,21.553,-0.001,0.123,80947.101,0.0004970024824799439,0.9055,0.008799999999999999,0.00512875,0.00023054077778134492,1.995774561219075e-05,0.0007618095292185232,2.5839999999999996
650,650,8,42.176,201.501,-8.298,0.977,55.527,0.4891,0.425,-0.253,21.268,-0.004,0.124,84404.457,0.0005582075548103623,0.876,0.0085,0.005185916666666667,0.00023331834854153056,2.167060351167865e-05,0.0007894798287434346,2.294
651,651,9,41.632,209.759,-7.845,0.977,54.735,0.5091,0.419,-0.25,20.968,-0.004,0.124,87863.724,0.0006049008009783378,0.876,0.0085,0.005185916666666667,0.00023351446124303076,2.3171848669057266e-05,0.0008434625960145543,2.294
652,652,9,41.086,218.016,-7.398,0.977,53.945,0.5292,0.413,-0.246,20.675,-0.007,0.124,91322.491,0.0006698470701272836,0.851,0.00835,0.005228333333333334,0.00023574770495376614,2.4917384483248152e-05,0.0008825543412010139,2.05
653,653,10,40.54,226.273,-6.953,0.977,53.156,0.5492,0.407,-0.242,20.38,-0.007,0.124,94781.2,0.0007215469168872413,0.851,0.00835,0.005228333333333334,0.00023606816526627346,2.6493859032767417e-05,0.00093711798316422,2.05
654,654,10,39.988,234.533,-6.533,0.977,52.368,0.5693,0.401,-0.239,20.093,-0.007,0.124,98241.115,0.00077518744988113,0.851,0.00835,0.005228333333333333,0.00023629334861154,2.808916700737737e-05,0.00099259901258239,2.05
655,655,10,39.421,242.794,-6.178,0.977,51.577,0.5893,0.395,-0.235,19.793,0.007,0.105,101701.227,0.000622827892047704,0.8314999999999999,0.0083,0.007471,0.0003380331343975389,4.242191078186337e-05,0.001041619367039273,1.98
656,656,11,38.854,251.054,-5.823,0.977,50.787,0.6094,0.389,-0.232,19.499,0.007,0.105,105161.265,0.0006659280025062767,0.8314999999999999,0.0083,0.007471,0.0003385123368132996,4.474537243471896e-05,0.0010971139034527979,1.98
657,657,11,38.287,259.314,-5.466,0.977,49.998,0.6294,0.383,-0.228,19.207,0.004,0.106,108621.219,0.0007391035671379607,0.8165,0.0083,0.00743025,0.0003370759471790855,4.682540290922918e-05,0.0011530067552999127,1.818
658,658,12,37.708,267.577,-5.17,0.977,49.208,0.6495,0.377,-0.224,18.911,0.004,0.106,112082.529,0.0007869584396811296,0.8165,0.0083,0.00743025,0.00033748012082398404,4.91484469603383e-05,0.0012087589300810069,1.818
659,659,12,37.125,275.84,-4.898,0.977,48.417,0.6695,0.371,-0.221,18.616,0.003,0.107,115543.388,0.0008542233325191112,0.806,0.0083,0.0074284166666666665,0.00033789604466859875,5.1478782183989126e-05,0.001264512854970442,1.7109999999999999
660,660,13,36.542,284.102,-4.627,0.977,47.627,0.6896,0.364,-0.217,18.321,0.003,0.107,119004.342,0.0009061640916148107,0.806,0.0083,0.0074284166666666665,0.0003384018230649333,5.382308368534176e-05,0.001320121713713749,1.7109999999999999
661,661,13,35.958,292.365,-4.358,0.977,46.838,0.7096,0.358,-0.214,18.03,0.002,0.108,122465.504,0.0009712939209847843,0.7995000000000001,0.00825,0.007430666666666667,0.00033896308802195915,5.618852226471188e-05,0.0013675686971964408,1.645
662,662,14,35.363,300.629,-4.161,0.977,46.047,0.7297,0.352,-0.21,17.734,0.002,0.108,125927.099,0.001033483696833358,0.796,0.0082,0.007429916666666667,0.0003394157588380119,5.8512053013032134e-05,0.0014136021154393431,1.609
663,663,14,34.768,308.892,-3.963,0.977,45.257,0.7497,0.346,-0.206,17.44,0.002,0.108,129388.494,0.001091079870667963,0.796,0.0082,0.007429916666666666,0.0003399658168146187,6.0846444476341e-05,0.0014676206254526632,1.609
664,664,14,34.174,317.156,-3.763,0.977,44.467,0.7698,0.34,-0.203,17.146,0.001,0.108,132849.881,0.0011524915562433115,0.795,0.0082,0.007428166666666667,0.0003404297414449472,6.314821140133823e-05,0.001521063733424456,0.0
665,665,15,33.575,325.42,-3.589,0.977,43.676,0.7899,0.334,-0.199,16.856,0.001,0.108,136311.783,0.0012133391453473651,0.795,0.0082,0.007428166666666667,0.00034099301604965655,6.546643793966098e-05,0.0015742984924566486,0.0
666,666,15,32.97,333.684,-3.461,0.977,42.886,0.8099,0.328,-0.196,16.561,0.001,0.108,139773.4,0.0012757467684973598,0.795,0.008150000000000001,0.007428166666666667,0.0003415714402727503,6.774640539712407e-05,0.0016164501445017593,0.0
667,667,16,32.366,341.949,-3.328,0.977,42.095,0.83,0.322,-0.192,16.269,0.001,0.108,143235.075,0.0013419632251278574,0.794,0.0081,0.007429833333333333,0.00034226554368381505,7.002801191007567e-05,0.0016572713991789287,1.588
668,668,16,31.761,350.213,-3.197,0.977,41.305,0.85,0.316,-0.188,15.976,0.001,0.108,146696.755,0.001407611694257278,0.794,0.0081,0.007429833333333334,0.0003428863228685581,7.226169071132816e-05,0.0017070371599106746,1.588
669,669,17,31.157,358.477,-3.068,0.977,40.515,0.8701,0.31,-0.185,15.682,0.001,0.108,150158.453,0.0014915869274373286,0.7879999999999999,0.008150000000000001,0.007432666666666666,0.0003436428120488518,7.448698942686497e-05,0.001766569654722327,1.527
670,670,17,30.552,366.741,-2.942,0.977,39.725,0.8901,0.304,-0.181,15.389,-0.001,0.109,153620.163,0.0016001274780246117,0.7745,0.0083,0.007446583333333334,0.0003449209822044776,7.678732380754311e-05,0.001847770418399134,1.391
